date,pm25,pm10,no2,so2,co,o3,month,dayofweek,is_winter,pm25_lag1,pm25_lag7,pm25_lag14,pm25_roll3,pm25_roll7,pm25_roll14,pm25_std7,pm10_roll7,no2_roll7,so2_roll7,co_roll7,o3_roll7,pm25_tomorrow,unsafe_tomorrow,isoforest_flag,ocsvm_flag,is_high_pm25
2018-12-25,425.0,240.0,44.0,10.0,15.0,19.0,12,1,1,467.0,233.0,316.0,430.3333333333333,349.7142857142857,288.2142857142857,81.55921015988663,359.2857142857143,62.857142857142854,11.285714285714286,29.0,31.571428571428573,319.0,1,-1,-1,1
2018-12-26,319.0,262.0,53.0,18.0,26.0,25.0,12,2,1,425.0,261.0,308.0,403.6666666666667,358.0,289.0,73.60253618818518,366.42857142857144,64.28571428571429,12.666666666666668,30.285714285714285,31.571428571428573,314.0,1,-1,-1,1
2018-12-27,314.0,376.0,89.0,4.0,32.0,14.0,12,3,1,319.0,260.0,289.0,352.6666666666667,365.7142857142857,290.7857142857143,63.795805206177334,376.42857142857144,68.85714285714286,12.142857142857142,31.142857142857142,29.714285714285715,363.0,1,-1,-1,1
2018-12-28,363.0,227.0,47.0,8.0,17.0,18.0,12,4,1,314.0,326.0,179.0,332.0,371.0,303.92857142857144,61.44645365410779,372.2857142857143,68.57142857142857,12.285714285714286,30.714285714285715,28.428571428571427,308.0,1,-1,-1,1
2018-12-29,308.0,282.0,47.0,6.0,22.0,22.0,12,5,1,363.0,310.0,186.0,328.3333333333333,370.7142857142857,312.64285714285717,61.78110359895259,349.0,65.14285714285714,10.571428571428571,29.142857142857142,28.428571428571427,318.0,1,-1,-1,1
2018-12-30,318.0,445.0,57.0,3.0,44.0,20.0,12,6,1,308.0,399.0,190.0,329.6666666666667,359.14285714285717,321.7857142857143,63.170216007830504,332.14285714285717,60.42857142857143,8.857142857142858,28.285714285714285,19.428571428571427,412.0,1,-1,-1,1
2018-12-31,412.0,401.0,41.5,6.5,35.5,18.0,12,0,1,318.0,467.0,202.0,346.0,351.2857142857143,336.7857142857143,49.44934878477052,319.0,54.07142857142857,7.928571428571429,27.357142857142858,19.428571428571427,383.0,1,-1,-1,1
2019-01-01,383.0,357.0,26.0,10.0,27.0,16.0,1,1,1,412.0,425.0,233.0,371.0,345.2857142857143,347.5,40.80732894025163,335.7142857142857,51.5,7.928571428571429,29.071428571428573,19.0,354.0,1,-1,-1,1
2019-01-02,354.0,416.0,37.0,10.0,36.0,21.0,1,2,1,383.0,319.0,261.0,383.0,350.2857142857143,354.14285714285717,39.16084049878425,357.7142857142857,49.214285714285715,6.785714285714286,30.5,18.428571428571427,382.0,1,-1,-1,1
2019-01-03,382.0,465.0,32.0,4.0,33.0,12.0,1,3,1,354.0,314.0,260.0,373.0,360.0,362.85714285714283,37.03601850451042,370.42857142857144,41.07142857142857,6.785714285714286,30.642857142857142,18.142857142857142,452.0,1,-1,-1,1
2019-01-04,452.0,244.0,35.0,10.0,20.0,7.0,1,4,1,382.0,363.0,326.0,396.0,372.7142857142857,371.85714285714283,50.914026507808636,372.85714285714283,39.357142857142854,7.071428571428571,31.071428571428573,16.571428571428573,305.0,1,-1,-1,1
2019-01-05,305.0,259.0,62.0,10.0,21.0,26.0,1,5,1,452.0,308.0,310.0,379.6666666666667,372.2857142857143,371.5,51.55810406946556,369.57142857142856,41.5,7.642857142857143,30.928571428571427,17.142857142857142,298.0,1,-1,-1,1
2019-01-06,298.0,143.0,40.0,10.0,10.0,13.0,1,6,1,305.0,318.0,399.0,351.6666666666667,369.42857142857144,364.2857142857143,55.47328829522788,326.42857142857144,39.07142857142857,8.642857142857142,26.071428571428573,16.142857142857142,218.0,1,-1,-1,0
2019-01-07,218.0,167.0,45.0,11.0,13.0,11.0,1,0,1,298.0,412.0,467.0,273.6666666666667,341.7142857142857,346.5,75.50433604704152,293.0,39.57142857142857,9.285714285714286,22.857142857142858,15.142857142857142,242.0,1,-1,-1,0
2019-01-08,242.0,136.0,35.0,12.0,10.0,16.0,1,1,1,218.0,383.0,425.0,252.66666666666666,321.57142857142856,333.42857142857144,81.24419393174445,261.42857142857144,40.857142857142854,9.571428571428571,20.428571428571427,15.142857142857142,219.0,1,-1,-1,0
2019-01-09,219.0,129.0,35.0,10.0,10.0,20.0,1,2,1,242.0,354.0,319.0,226.33333333333334,302.2857142857143,326.2857142857143,88.00514054249705,220.42857142857142,40.57142857142857,9.571428571428571,16.714285714285715,15.0,198.0,1,-1,-1,0
2019-01-10,198.0,159.0,46.0,11.0,17.0,20.0,1,3,1,219.0,382.0,314.0,219.66666666666666,276.0,318.0,87.70594810691736,176.71428571428572,42.57142857142857,10.571428571428571,14.428571428571429,16.142857142857142,223.0,1,-1,-1,0
2019-01-11,223.0,323.0,93.0,8.0,35.0,11.0,1,4,1,198.0,452.0,363.0,213.33333333333334,243.28571428571428,308.0,41.82389383161387,188.0,50.857142857142854,10.285714285714286,16.571428571428573,16.714285714285715,332.0,1,-1,-1,0
2019-01-12,332.0,371.0,92.0,5.0,36.0,13.0,1,5,1,223.0,305.0,308.0,251.0,247.14285714285714,309.7142857142857,49.079624324250176,204.0,55.142857142857146,9.571428571428571,18.714285714285715,14.857142857142858,362.0,1,-1,-1,1
2019-01-13,362.0,263.0,61.0,8.0,21.0,18.0,1,6,1,332.0,298.0,318.0,305.6666666666667,256.2857142857143,312.85714285714283,63.866303806504646,221.14285714285714,58.142857142857146,9.285714285714286,20.285714285714285,15.571428571428571,306.0,1,-1,-1,1
2019-01-14,306.0,96.0,30.0,9.0,8.0,21.0,1,0,1,362.0,218.0,412.0,333.3333333333333,268.85714285714283,305.2857142857143,63.73494219925849,211.0,56.0,9.0,19.571428571428573,17.0,166.0,1,-1,-1,1
2019-01-15,166.0,140.0,37.0,12.0,13.0,17.0,1,1,1,306.0,242.0,383.0,278.0,258.0,289.7857142857143,74.61679882349986,211.57142857142858,56.285714285714285,9.0,20.0,17.142857142857142,205.0,1,-1,-1,0
2019-01-16,205.0,355.0,87.0,10.0,31.0,6.0,1,2,1,166.0,219.0,354.0,225.66666666666666,256.0,279.14285714285717,76.01096412141247,243.85714285714286,63.714285714285715,9.0,23.0,15.142857142857142,328.0,1,-1,-1,0
2019-01-17,328.0,423.0,81.0,11.0,30.0,19.0,1,3,1,205.0,198.0,382.0,233.0,274.57142857142856,275.2857142857143,75.35661250095443,281.57142857142856,68.71428571428571,9.0,24.857142857142858,15.0,373.0,1,-1,-1,1
2019-01-18,373.0,249.0,50.0,12.0,20.0,18.0,1,4,1,328.0,223.0,452.0,302.0,296.0,269.64285714285717,79.4627795469882,271.0,62.57142857142857,9.571428571428571,22.714285714285715,16.0,262.0,1,-1,-1,1
2019-01-19,262.0,362.0,64.0,10.0,32.0,22.0,1,5,1,373.0,332.0,305.0,321.0,286.0,266.57142857142856,78.57692621459093,269.7142857142857,58.57142857142857,10.285714285714286,22.142857142857142,17.285714285714285,264.0,1,-1,-1,0
2019-01-20,264.0,430.0,95.0,10.0,44.0,35.0,1,6,1,262.0,362.0,298.0,299.6666666666667,272.0,264.14285714285717,71.1594453791387,293.57142857142856,63.42857142857143,10.571428571428571,25.428571428571427,19.714285714285715,368.0,1,-1,-1,0
2019-01-21,368.0,172.0,57.0,9.0,17.0,6.0,1,0,1,264.0,306.0,218.0,298.0,280.85714285714283,274.85714285714283,79.46997036916606,304.42857142857144,67.28571428571429,10.571428571428571,26.714285714285715,17.571428571428573,215.0,1,-1,-1,1
2019-01-22,215.0,58.0,31.0,11.0,8.0,10.0,1,1,1,368.0,166.0,242.0,282.3333333333333,287.85714285714283,272.92857142857144,69.15544946333672,292.7142857142857,66.42857142857143,10.428571428571429,26.0,16.571428571428573,131.0,0,-1,-1,0
2019-01-23,131.0,146.0,47.0,11.0,17.0,9.0,1,2,1,215.0,205.0,219.0,238.0,277.2857142857143,266.64285714285717,87.22712553197759,262.85714285714283,60.714285714285715,10.571428571428571,24.0,17.0,221.0,1,-1,-1,0
2019-01-24,221.0,153.0,41.0,10.0,12.0,9.0,1,3,1,131.0,328.0,198.0,189.0,262.0,268.2857142857143,86.22837893253771,224.28571428571428,55.0,10.428571428571429,21.428571428571427,15.571428571428571,209.0,1,-1,-1,0
2019-01-25,209.0,107.0,34.0,8.0,8.0,14.0,1,4,1,221.0,373.0,223.0,187.0,238.57142857142858,267.2857142857143,72.17769078890703,204.0,52.714285714285715,9.857142857142858,19.714285714285715,15.0,157.0,1,-1,-1,0
2019-01-26,157.0,104.0,26.0,9.0,7.0,27.0,1,5,1,209.0,262.0,332.0,195.66666666666666,223.57142857142858,254.78571428571428,77.23094617845301,167.14285714285714,47.285714285714285,9.714285714285714,16.142857142857142,15.714285714285714,179.0,1,-1,1,0
2019-01-27,179.0,120.0,42.0,11.0,8.0,21.0,1,6,1,157.0,264.0,362.0,181.66666666666666,211.42857142857142,241.71428571428572,76.49369721935132,122.85714285714286,39.714285714285715,9.857142857142858,11.0,13.714285714285714,201.0,1,-1,1,0
2019-01-28,201.0,111.0,71.0,9.0,9.0,22.0,1,0,1,179.0,368.0,306.0,179.0,187.57142857142858,234.21428571428572,33.460709012499684,114.14285714285714,41.714285714285715,9.857142857142858,9.857142857142858,16.0,184.0,1,-1,-1,0
2019-01-29,184.0,126.0,54.0,11.0,13.0,20.0,1,1,1,201.0,215.0,166.0,188.0,183.14285714285714,235.5,31.200579970191733,123.85714285714286,45.0,9.857142857142858,10.571428571428571,17.428571428571427,195.0,1,-1,-1,0
2019-01-30,195.0,202.0,68.0,12.0,22.0,20.0,1,2,1,184.0,131.0,205.0,193.33333333333334,192.28571428571428,234.78571428571428,21.124348397955746,131.85714285714286,48.0,10.0,11.285714285714286,19.0,272.0,1,-1,-1,0
2019-01-31,272.0,248.0,79.0,13.0,23.0,13.0,1,3,1,195.0,221.0,328.0,217.0,199.57142857142858,230.78571428571428,36.13796315445139,145.42857142857142,53.42857142857143,10.428571428571429,12.857142857142858,19.571428571428573,273.0,1,-1,-1,0
2019-02-01,273.0,153.0,46.0,14.0,12.0,14.0,2,4,1,272.0,209.0,373.0,246.66666666666666,208.71428571428572,223.64285714285714,45.74098922452577,152.0,55.142857142857146,11.285714285714286,13.428571428571429,19.571428571428573,233.0,1,-1,-1,0
2019-02-02,233.0,150.0,17.0,13.0,11.0,9.0,2,5,1,273.0,157.0,262.0,259.3333333333333,219.57142857142858,221.57142857142858,40.090967988884714,158.57142857142858,53.857142857142854,11.857142857142858,14.0,17.0,233.0,1,-1,-1,0
2019-02-03,233.0,122.0,17.0,14.0,10.0,11.0,2,6,1,233.0,179.0,264.0,246.33333333333334,227.28571428571428,219.35714285714286,35.96625402473097,158.85714285714286,50.285714285714285,12.285714285714286,14.285714285714286,15.571428571428571,210.0,1,-1,-1,0
2019-02-04,210.0,162.0,35.0,13.0,19.0,17.0,2,0,1,233.0,201.0,368.0,225.33333333333334,228.57142857142858,208.07142857142858,35.01836253004643,166.14285714285714,45.142857142857146,12.857142857142858,15.714285714285714,14.857142857142858,221.0,1,-1,1,0
2019-02-05,221.0,389.0,74.0,15.0,41.0,18.0,2,1,1,210.0,184.0,215.0,221.33333333333334,233.85714285714286,208.5,29.532064898054323,203.71428571428572,48.0,13.428571428571429,19.714285714285715,14.571428571428571,349.0,1,-1,-1,0
2019-02-06,349.0,159.0,12.0,11.0,13.0,13.0,2,2,1,221.0,195.0,131.0,260.0,255.85714285714286,224.07142857142858,47.597018714160875,197.57142857142858,40.0,13.285714285714286,18.428571428571427,13.571428571428571,234.0,1,-1,-1,1
2019-02-07,234.0,78.0,7.0,9.0,7.0,8.0,2,3,1,349.0,272.0,221.0,268.0,250.42857142857142,225.0,47.61602371351177,173.28571428571428,29.714285714285715,12.714285714285714,16.142857142857142,12.857142857142858,151.0,1,-1,-1,0
2019-02-08,151.0,98.0,17.0,11.0,8.0,15.0,2,4,1,234.0,273.0,209.0,244.66666666666666,233.0,220.85714285714286,58.95478493444534,165.42857142857142,25.571428571428573,12.285714285714286,15.571428571428571,13.0,151.0,1,-1,1,0
2019-02-09,151.0,99.0,24.0,13.0,8.0,19.0,2,5,1,151.0,233.0,157.0,178.66666666666666,221.28571428571428,220.42857142857142,66.60509061053935,158.14285714285714,26.571428571428573,12.285714285714286,15.142857142857142,14.428571428571429,154.0,1,-1,1,0
2019-02-10,154.0,147.0,30.0,13.0,12.0,21.0,2,6,1,151.0,233.0,179.0,152.0,210.0,218.64285714285714,70.84725353415908,161.71428571428572,28.428571428571427,12.142857142857142,15.428571428571429,15.857142857142858,210.0,1,-1,1,0
2019-02-11,210.0,206.0,37.0,16.0,17.0,25.0,2,0,1,154.0,210.0,201.0,171.66666666666666,210.0,219.28571428571428,70.84725353415908,168.0,28.714285714285715,12.571428571428571,15.142857142857142,17.0,250.0,1,-1,-1,0
2019-02-12,250.0,237.0,50.0,15.0,20.0,22.0,2,1,1,210.0,221.0,184.0,204.66666666666666,214.14285714285714,224.0,72.42796092538846,146.28571428571428,25.285714285714285,12.571428571428571,12.142857142857142,17.571428571428573,271.0,1,-1,-1,0
2019-02-13,271.0,190.0,50.0,16.0,17.0,25.0,2,2,1,250.0,349.0,195.0,243.66666666666666,203.0,229.42857142857142,51.07510809256074,150.71428571428572,30.714285714285715,13.285714285714286,12.714285714285714,19.285714285714285,230.0,1,-1,-1,0
2019-02-14,230.0,142.0,44.0,14.0,12.0,8.0,2,3,1,271.0,234.0,272.0,250.33333333333334,202.42857142857142,226.42857142857142,50.6914099983335,159.85714285714286,36.0,14.0,13.428571428571429,19.285714285714285,210.0,1,-1,1,0
2019-02-15,210.0,128.0,33.0,13.0,10.0,10.0,2,4,1,230.0,151.0,273.0,237.0,210.85714285714286,221.92857142857142,45.33735976516797,164.14285714285714,38.285714285714285,14.285714285714286,13.714285714285714,18.571428571428573,199.0,1,-1,1,0
2019-02-16,199.0,112.0,23.0,9.0,8.0,11.0,2,5,1,210.0,151.0,233.0,213.0,217.71428571428572,219.5,37.7743929389319,166.0,38.142857142857146,13.714285714285714,13.714285714285714,17.428571428571427,180.0,1,-1,1,0
2019-02-17,180.0,106.0,26.0,11.0,9.0,18.0,2,6,1,199.0,154.0,233.0,196.33333333333334,221.42857142857142,215.71428571428572,31.165457068455986,160.14285714285714,37.57142857142857,13.428571428571429,13.285714285714286,17.0,173.0,1,1,1,0
2019-02-18,173.0,122.0,38.0,12.0,10.0,13.0,2,0,1,180.0,210.0,210.0,184.0,216.14285714285714,213.07142857142858,36.16364920482437,148.14285714285714,37.714285714285715,12.857142857142858,12.285714285714286,15.285714285714286,182.0,1,-1,1,0
2019-02-19,182.0,160.0,38.0,14.0,15.0,20.0,2,1,1,173.0,250.0,221.0,178.33333333333334,206.42857142857142,210.28571428571428,34.65475985997409,137.14285714285714,36.0,12.714285714285714,11.571428571428571,15.0,198.0,1,-1,1,0
2019-02-20,198.0,149.0,38.0,10.0,14.0,15.0,2,2,1,182.0,271.0,349.0,184.33333333333334,196.0,199.5,19.773719933288028,131.28571428571428,34.285714285714285,11.857142857142858,11.142857142857142,13.571428571428571,183.0,1,1,1,0
2019-02-21,183.0,115.0,31.0,18.0,17.0,12.0,2,3,1,198.0,230.0,234.0,187.66666666666666,189.28571428571428,195.85714285714286,13.187295473480832,127.42857142857143,32.42857142857143,12.428571428571429,11.857142857142858,14.142857142857142,152.0,1,1,1,0
2019-02-22,152.0,91.0,17.0,8.0,15.0,13.0,2,4,1,183.0,210.0,151.0,177.66666666666666,181.0,195.92857142857142,15.937377450513708,122.14285714285714,30.142857142857142,11.714285714285714,12.571428571428571,14.571428571428571,149.0,0,1,1,0
2019-02-23,149.0,76.0,18.0,13.0,13.0,18.0,2,5,1,152.0,199.0,151.0,161.33333333333334,173.85714285714286,195.78571428571428,17.63924196622446,117.0,29.428571428571427,12.285714285714286,13.285714285714286,15.571428571428571,131.0,0,1,1,0
2019-02-24,131.0,97.0,24.0,17.0,15.0,25.0,2,6,1,149.0,180.0,154.0,144.0,166.85714285714286,194.14285714285714,23.53315796508609,115.71428571428571,29.142857142857142,13.142857142857142,14.142857142857142,16.571428571428573,160.0,1,1,1,0
2019-02-25,160.0,117.0,32.0,16.0,17.0,19.0,2,0,1,131.0,173.0,210.0,146.66666666666666,165.0,190.57142857142858,23.48048835381215,115.0,28.285714285714285,13.714285714285714,15.142857142857142,17.428571428571427,158.0,1,1,1,0
2019-02-26,158.0,95.0,31.0,12.0,17.0,9.0,2,1,1,160.0,182.0,250.0,149.66666666666666,161.57142857142858,184.0,22.307376529283516,105.71428571428571,27.285714285714285,13.428571428571429,15.428571428571429,15.857142857142858,143.0,0,1,1,0
2019-02-27,143.0,72.0,20.0,20.0,19.0,7.0,2,2,1,158.0,198.0,271.0,153.66666666666666,153.71428571428572,174.85714285714286,16.18347187425982,94.71428571428571,24.714285714285715,14.857142857142858,16.142857142857142,14.714285714285714,132.0,0,1,1,0
2019-02-28,132.0,109.0,41.0,15.0,21.0,3.0,2,3,1,143.0,183.0,230.0,144.33333333333334,146.42857142857142,167.85714285714286,11.645559137253075,93.85714285714286,26.142857142857142,14.428571428571429,16.714285714285715,13.428571428571429,168.0,1,1,1,0
2019-03-01,168.0,104.0,30.0,12.0,16.0,20.0,3,4,0,132.0,152.0,210.0,147.66666666666666,148.71428571428572,164.85714285714286,14.20931954405166,95.71428571428571,28.0,15.0,16.857142857142858,14.428571428571429,156.0,1,1,1,0
2019-03-02,156.0,112.0,40.0,12.0,20.0,6.0,3,5,0,168.0,149.0,199.0,152.0,149.71428571428572,161.78571428571428,14.476582074910954,100.85714285714286,31.142857142857142,14.857142857142858,17.857142857142858,12.714285714285714,172.0,1,1,1,0
2019-03-03,172.0,80.0,29.0,8.0,17.0,14.0,3,6,0,156.0,131.0,180.0,165.33333333333334,155.57142857142858,161.21428571428572,13.926678748092602,98.42857142857143,31.857142857142858,13.571428571428571,18.142857142857142,11.142857142857142,146.0,0,1,1,0
2019-03-04,146.0,133.0,23.0,9.0,19.0,16.0,3,0,0,172.0,160.0,173.0,158.0,153.57142857142858,159.28571428571428,14.187519666450205,100.71428571428571,30.571428571428573,12.571428571428571,18.428571428571427,10.714285714285714,186.0,1,1,1,0
2019-03-05,186.0,86.0,24.0,12.0,16.0,16.0,3,1,0,146.0,158.0,182.0,168.0,157.57142857142858,159.57142857142858,18.831331541323276,99.42857142857143,29.571428571428573,12.571428571428571,18.285714285714285,11.714285714285714,148.0,0,1,1,0
2019-03-06,148.0,108.0,27.0,13.0,17.0,19.0,3,2,0,186.0,143.0,198.0,160.0,158.28571428571428,156.0,18.27306109837511,104.57142857142857,30.571428571428573,11.571428571428571,18.0,13.428571428571429,155.0,1,1,1,0
2019-03-07,155.0,128.0,31.0,12.0,19.0,26.0,3,3,0,148.0,132.0,183.0,163.0,161.57142857142858,154.0,14.42055411392234,107.28571428571429,29.142857142857142,11.142857142857142,17.714285714285715,16.714285714285715,177.0,1,1,1,0
2019-03-08,177.0,116.0,33.0,11.0,17.0,20.0,3,4,0,155.0,168.0,152.0,160.0,162.85714285714286,155.78571428571428,15.4534631655724,109.0,29.571428571428573,11.0,17.857142857142858,16.714285714285715,154.0,1,1,1,0
2019-03-09,154.0,101.0,26.0,14.0,15.0,18.0,3,5,0,177.0,156.0,149.0,162.0,162.57142857142858,156.14285714285714,15.618975028873074,107.42857142857143,27.571428571428573,11.285714285714286,17.142857142857142,18.428571428571427,136.0,0,1,1,0
2019-03-10,136.0,96.0,27.0,14.0,16.0,27.0,3,6,0,154.0,172.0,131.0,155.66666666666666,157.42857142857142,156.5,17.775049393815205,109.71428571428571,27.285714285714285,12.142857142857142,17.0,20.285714285714285,142.0,0,1,1,0
2019-03-11,142.0,126.0,34.0,15.0,19.0,25.0,3,0,0,136.0,146.0,160.0,144.0,156.85714285714286,155.21428571428572,18.2613304684073,108.71428571428571,28.857142857142858,13.0,17.0,21.571428571428573,153.0,1,1,1,0
2019-03-12,153.0,91.0,25.0,7.0,17.0,19.0,3,1,0,142.0,186.0,158.0,143.66666666666666,152.14285714285714,154.85714285714286,12.979837844764843,109.42857142857143,29.0,12.285714285714286,17.142857142857142,22.0,127.0,0,1,1,0
2019-03-13,127.0,141.0,39.0,14.0,18.0,11.0,3,2,0,153.0,148.0,143.0,140.66666666666666,149.14285714285714,153.71428571428572,16.13927478161256,114.14285714285714,30.714285714285715,12.428571428571429,17.285714285714285,20.857142857142858,155.0,1,1,1,0
2019-03-14,155.0,138.0,33.0,15.0,19.0,10.0,3,3,0,127.0,155.0,132.0,145.0,149.14285714285714,155.35714285714286,16.13927478161256,115.57142857142857,31.0,12.857142857142858,17.285714285714285,18.571428571428573,162.0,1,1,1,0
2019-03-15,162.0,94.0,25.0,11.0,16.0,14.0,3,4,0,155.0,177.0,168.0,148.0,147.0,154.92857142857142,12.382783747346235,112.42857142857143,29.857142857142858,12.857142857142858,17.142857142857142,17.714285714285715,149.0,0,1,1,0
2019-03-16,149.0,86.0,24.0,11.0,15.0,21.0,3,5,0,162.0,154.0,156.0,155.33333333333334,146.28571428571428,154.42857142857142,12.051476890336108,110.28571428571429,29.571428571428573,12.428571428571429,17.142857142857142,18.142857142857142,144.0,0,1,1,0
2019-03-17,144.0,112.0,28.0,16.0,16.0,23.0,3,6,0,149.0,136.0,172.0,151.66666666666666,147.42857142857142,152.42857142857142,11.267314717916996,112.57142857142857,29.714285714285715,12.714285714285714,17.142857142857142,17.571428571428573,164.0,1,1,1,0
2019-03-18,164.0,116.0,32.0,11.0,18.0,26.0,3,0,0,144.0,142.0,146.0,152.33333333333334,150.57142857142858,153.71428571428572,12.501428489813343,111.14285714285714,29.428571428571427,12.142857142857142,17.0,17.714285714285715,167.0,1,1,1,0
2019-03-19,167.0,141.0,35.0,14.0,19.0,22.0,3,1,0,164.0,153.0,186.0,158.33333333333334,152.57142857142858,152.35714285714286,13.98638794039571,118.28571428571429,30.857142857142858,13.142857142857142,17.285714285714285,18.142857142857142,170.0,1,1,1,0
2019-03-20,170.0,129.0,35.0,10.0,18.0,21.0,3,2,0,167.0,127.0,148.0,167.0,158.71428571428572,153.92857142857142,9.655987533043074,116.57142857142857,30.285714285714285,12.571428571428571,17.285714285714285,19.571428571428573,144.0,0,1,1,0
2019-03-21,144.0,126.0,24.0,14.0,18.0,23.0,3,3,0,170.0,155.0,155.0,160.33333333333334,157.14285714285714,153.14285714285714,11.141941354317385,114.85714285714286,29.0,12.428571428571429,17.142857142857142,21.428571428571427,168.0,1,1,1,0
2019-03-22,168.0,80.0,20.0,9.0,13.0,21.0,3,4,0,144.0,162.0,177.0,160.66666666666666,158.0,152.5,11.789826122559623,112.85714285714286,28.285714285714285,12.142857142857142,16.714285714285715,22.428571428571427,94.0,0,1,1,0
2019-03-23,94.0,85.0,18.0,11.0,14.0,23.0,3,5,0,168.0,149.0,154.0,135.33333333333334,150.14285714285714,148.21428571428572,27.13195269683074,112.71428571428571,27.428571428571427,12.142857142857142,16.571428571428573,22.714285714285715,120.0,0,1,1,0
